Gene1,Gene2,value
ENSG00000169564,ENSG00000104852,0.13929231
ENSG00000169710,ENSG00000104852,0.457742007
ENSG00000171223,ENSG00000104852,-0.01179395
ENSG00000171560,ENSG00000104852,-0.463908631
ENSG00000172270,ENSG00000104852,0.187942283
ENSG00000172660,ENSG00000104852,0.792490598
ENSG00000173432,ENSG00000104852,-0.305667587
ENSG00000174231,ENSG00000104852,0.570982726
ENSG00000174437,ENSG00000104852,0.027323855
ENSG00000177469,ENSG00000104852,-0.06397132
ENSG00000177666,ENSG00000104852,0.210262459
ENSG00000178209,ENSG00000104852,0.401956096
ENSG00000178719,ENSG00000104852,0.553139994
ENSG00000179218,ENSG00000104852,0.01688731
ENSG00000179262,ENSG00000104852,0.170602942
ENSG00000181222,ENSG00000104852,0.702678315
ENSG00000184009,ENSG00000104852,0.173955823
ENSG00000184897,ENSG00000104852,0.714213253
ENSG00000185650,ENSG00000104852,0.066760071
ENSG00000185883,ENSG00000104852,0.627517365
ENSG00000186081,ENSG00000104852,-0.036211688
ENSG00000189060,ENSG00000104852,0.632753662
ENSG00000196091,ENSG00000104852,-0.308331285
ENSG00000196218,ENSG00000104852,0.265706636
ENSG00000196361,ENSG00000104852,0.38783783
ENSG00000196754,ENSG00000104852,0.27776728
ENSG00000197102,ENSG00000104852,0.623170171
ENSG00000197249,ENSG00000104852,-0.441406602
ENSG00000197711,ENSG00000104852,-0.35002807
ENSG00000197766,ENSG00000104852,-0.112540577
ENSG00000198695,ENSG00000104852,-0.350757912
ENSG00000198712,ENSG00000104852,-0.277069956
ENSG00000198727,ENSG00000104852,-0.016487454
ENSG00000198763,ENSG00000104852,-0.199375862
ENSG00000198786,ENSG00000104852,-0.079796082
ENSG00000198804,ENSG00000104852,-0.613791681
ENSG00000198840,ENSG00000104852,-0.219120283
ENSG00000198886,ENSG00000104852,-0.213379217
ENSG00000198888,ENSG00000104852,-0.063026964
ENSG00000198899,ENSG00000104852,-0.38627793
ENSG00000198938,ENSG00000104852,-0.006365314
ENSG00000212907,ENSG00000104852,-0.337654447
ENSG00000214753,ENSG00000104852,0.862927786
ENSG00000228253,ENSG00000104852,-0.288022431
ENSG00000229314,ENSG00000104852,-0.426225364
ENSG00000104964,ENSG00000104879,0.166883132
ENSG00000105270,ENSG00000104879,-0.158570548
ENSG00000105701,ENSG00000104879,0.115197234
ENSG00000106211,ENSG00000104879,0.47488037
ENSG00000108518,ENSG00000104879,0.200846673
ENSG00000109846,ENSG00000104879,0.462816044
ENSG00000110955,ENSG00000104879,0.233191761
ENSG00000111245,ENSG00000104879,0.95091068
ENSG00000111674,ENSG00000104879,-0.41815838
ENSG00000111676,ENSG00000104879,0.056996005
ENSG00000122304,ENSG00000104879,0.276188579
ENSG00000129250,ENSG00000104879,0.718014055
ENSG00000129538,ENSG00000104879,0.507590432
ENSG00000130175,ENSG00000104879,-0.032478557
ENSG00000130176,ENSG00000104879,0.64162498
ENSG00000130522,ENSG00000104879,0.254262099
ENSG00000130726,ENSG00000104879,0.104312138
ENSG00000133392,ENSG00000104879,0.61165102
ENSG00000135472,ENSG00000104879,-0.168143947
ENSG00000135506,ENSG00000104879,0.138661664
ENSG00000135744,ENSG00000104879,0.119047038
ENSG00000138834,ENSG00000104879,-0.44824115
ENSG00000139899,ENSG00000104879,-0.399844835
ENSG00000141753,ENSG00000104879,0.366476966
ENSG00000143632,ENSG00000104879,0.949027582
ENSG00000149925,ENSG00000104879,0.453256092
ENSG00000159335,ENSG00000104879,-0.113660153
ENSG00000161016,ENSG00000104879,0.152554616
ENSG00000163453,ENSG00000104879,0.476129856
ENSG00000166165,ENSG00000104879,-0.133223008
ENSG00000166963,ENSG00000104879,-0.066387246
ENSG00000167468,ENSG00000104879,0.520637086
ENSG00000167658,ENSG00000104879,0.399442916
ENSG00000167676,ENSG00000104879,0.721562239
ENSG00000169564,ENSG00000104879,0.493963241
ENSG00000169710,ENSG00000104879,-0.352300358
ENSG00000171223,ENSG00000104879,0.450963494
ENSG00000171560,ENSG00000104879,0.138558047
ENSG00000172270,ENSG00000104879,0.462296879
ENSG00000172660,ENSG00000104879,0.03963374
ENSG00000173432,ENSG00000104879,0.517311266
ENSG00000174231,ENSG00000104879,0.154045454
ENSG00000174437,ENSG00000104879,0.589666273
ENSG00000177469,ENSG00000104879,0.466288883
ENSG00000177666,ENSG00000104879,0.574598169
ENSG00000178209,ENSG00000104879,0.307000382
ENSG00000178719,ENSG00000104879,-0.094176502
ENSG00000179218,ENSG00000104879,0.168547493
ENSG00000179262,ENSG00000104879,0.641850484
ENSG00000181222,ENSG00000104879,-0.155828317
ENSG00000184009,ENSG00000104879,-0.191434
ENSG00000184897,ENSG00000104879,-0.046194703
ENSG00000185650,ENSG00000104879,0.374998442
ENSG00000185883,ENSG00000104879,0.022290723
ENSG00000186081,ENSG00000104879,0.148883302
ENSG00000189060,ENSG00000104879,-0.250151609
ENSG00000196091,ENSG00000104879,0.783970279
ENSG00000196218,ENSG00000104879,0.361021584
ENSG00000196361,ENSG00000104879,-0.391652795
ENSG00000196754,ENSG00000104879,-0.037940741
ENSG00000197102,ENSG00000104879,0.051994324
ENSG00000197249,ENSG00000104879,0.162798342
ENSG00000197711,ENSG00000104879,0.424570319
ENSG00000197766,ENSG00000104879,0.695802864
ENSG00000198695,ENSG00000104879,0.368805567
ENSG00000198712,ENSG00000104879,0.141431958
ENSG00000198727,ENSG00000104879,0.526450342
ENSG00000198763,ENSG00000104879,0.239016284
ENSG00000198786,ENSG00000104879,0.314985426
ENSG00000198804,ENSG00000104879,0.315473945
ENSG00000198840,ENSG00000104879,0.61244396
ENSG00000198886,ENSG00000104879,0.395014761
ENSG00000198888,ENSG00000104879,0.459623754
ENSG00000198899,ENSG00000104879,0.358757478
ENSG00000198938,ENSG00000104879,0.384094321
ENSG00000212907,ENSG00000104879,0.378970151
ENSG00000214753,ENSG00000104879,-0.177610868
ENSG00000228253,ENSG00000104879,0.323422259
ENSG00000229314,ENSG00000104879,0.113929365
ENSG00000105270,ENSG00000104964,0.698551234
ENSG00000105701,ENSG00000104964,0.774955426
ENSG00000106211,ENSG00000104964,-0.004454377
ENSG00000108518,ENSG00000104964,0.029818101
ENSG00000109846,ENSG00000104964,0.623541796
ENSG00000110955,ENSG00000104964,0.272177995
ENSG00000111245,ENSG00000104964,0.181661742
ENSG00000111674,ENSG00000104964,0.499036839
ENSG00000111676,ENSG00000104964,0.885874735
ENSG00000122304,ENSG00000104964,0.185361388
ENSG00000129250,ENSG00000104964,0.300375537
ENSG00000129538,ENSG00000104964,0.537992843
ENSG00000130175,ENSG00000104964,0.214229749
ENSG00000130176,ENSG00000104964,0.454137752
ENSG00000130522,ENSG00000104964,0.672359684
ENSG00000130726,ENSG00000104964,0.352423737
ENSG00000133392,ENSG00000104964,0.580135924
ENSG00000135472,ENSG00000104964,0.608180498
ENSG00000135506,ENSG00000104964,0.36243569
ENSG00000135744,ENSG00000104964,0.225691139
ENSG00000138834,ENSG00000104964,0.661624573
ENSG00000139899,ENSG00000104964,0.602736469
ENSG00000141753,ENSG00000104964,-0.040400346
ENSG00000143632,ENSG00000104964,0.258916973
ENSG00000149925,ENSG00000104964,0.162316148
ENSG00000159335,ENSG00000104964,0.670851343
ENSG00000161016,ENSG00000104964,0.17164325
ENSG00000163453,ENSG00000104964,0.438153077
ENSG00000166165,ENSG00000104964,0.653514185
ENSG00000166963,ENSG00000104964,0.652968076
ENSG00000167468,ENSG00000104964,0.425415827
ENSG00000167658,ENSG00000104964,0.387336345
ENSG00000167676,ENSG00000104964,0.272799156
ENSG00000169564,ENSG00000104964,0.331948165
ENSG00000169710,ENSG00000104964,0.07667936
ENSG00000171223,ENSG00000104964,0.151677724
ENSG00000171560,ENSG00000104964,-0.471567719
ENSG00000172270,ENSG00000104964,0.512955748
ENSG00000172660,ENSG00000104964,0.578189948
ENSG00000173432,ENSG00000104964,-0.029550348
ENSG00000174231,ENSG00000104964,0.475411563
ENSG00000174437,ENSG00000104964,0.263944586
ENSG00000177469,ENSG00000104964,0.432524383
ENSG00000177666,ENSG00000104964,0.5565822
ENSG00000178209,ENSG00000104964,0.271369826
ENSG00000178719,ENSG00000104964,0.458360525
ENSG00000179218,ENSG00000104964,-0.030036499
ENSG00000179262,ENSG00000104964,0.390756776
ENSG00000181222,ENSG00000104964,0.477808114
ENSG00000184009,ENSG00000104964,-0.069194388
ENSG00000184897,ENSG00000104964,0.522602002
ENSG00000185650,ENSG00000104964,0.166566783
ENSG00000185883,ENSG00000104964,0.82074556
ENSG00000186081,ENSG00000104964,0.059437539
ENSG00000189060,ENSG00000104964,0.284407438
ENSG00000196091,ENSG00000104964,0.205358138
ENSG00000196218,ENSG00000104964,0.517591859
ENSG00000196361,ENSG00000104964,0.492474715
ENSG00000196754,ENSG00000104964,0.11315159
ENSG00000197102,ENSG00000104964,0.618787988
ENSG00000197249,ENSG00000104964,-0.472063727
ENSG00000197711,ENSG00000104964,-0.116359138
ENSG00000197766,ENSG00000104964,0.352618551
ENSG00000198695,ENSG00000104964,-0.060118008
ENSG00000198712,ENSG00000104964,0.211326171
ENSG00000198727,ENSG00000104964,0.586987697
ENSG00000198763,ENSG00000104964,0.390925242
ENSG00000198786,ENSG00000104964,0.230573136
ENSG00000198804,ENSG00000104964,-0.103809599
ENSG00000198840,ENSG00000104964,0.48786564
ENSG00000198886,ENSG00000104964,0.388516327
ENSG00000198888,ENSG00000104964,0.587139958
ENSG00000198899,ENSG00000104964,0.22722052
ENSG00000198938,ENSG00000104964,0.587540751
ENSG00000212907,ENSG00000104964,0.277437036
ENSG00000214753,ENSG00000104964,0.696176196
ENSG00000228253,ENSG00000104964,0.243444181
ENSG00000229314,ENSG00000104964,-0.446113996
ENSG00000105701,ENSG00000105270,0.610390537
ENSG00000106211,ENSG00000105270,-0.435648949
ENSG00000108518,ENSG00000105270,-0.461456994
ENSG00000109846,ENSG00000105270,0.566595654
ENSG00000110955,ENSG00000105270,-0.095019292
ENSG00000111245,ENSG00000105270,-0.107503917
ENSG00000111674,ENSG00000105270,0.867242183
ENSG00000111676,ENSG00000105270,0.768421187
ENSG00000122304,ENSG00000105270,0.135326717
ENSG00000129250,ENSG00000105270,-0.254045444
ENSG00000129538,ENSG00000105270,0.588978401
ENSG00000130175,ENSG00000105270,-0.232263193
ENSG00000130176,ENSG00000105270,0.38303245
ENSG00000130522,ENSG00000105270,0.458133287
ENSG00000130726,ENSG00000105270,-0.064342703
ENSG00000133392,ENSG00000105270,0.428077253
ENSG00000135472,ENSG00000105270,0.930487163
ENSG00000135506,ENSG00000105270,0.01542147
ENSG00000135744,ENSG00000105270,0.494841714
ENSG00000138834,ENSG00000105270,0.743680588
ENSG00000139899,ENSG00000105270,0.7741213
ENSG00000141753,ENSG00000105270,-0.061691327
ENSG00000143632,ENSG00000105270,0.041947941
ENSG00000149925,ENSG00000105270,-0.162618297
ENSG00000159335,ENSG00000105270,0.50982847
ENSG00000161016,ENSG00000105270,-0.318709608
ENSG00000163453,ENSG00000105270,0.157886491
ENSG00000166165,ENSG00000105270,0.820728531
ENSG00000166963,ENSG00000105270,0.886917547
ENSG00000167468,ENSG00000105270,0.03328581
ENSG00000167658,ENSG00000105270,-0.145170636
ENSG00000167676,ENSG00000105270,-0.023860859
ENSG00000169564,ENSG00000105270,-0.07689339
ENSG00000169710,ENSG00000105270,-0.051988145
ENSG00000171223,ENSG00000105270,-0.238541365
ENSG00000171560,ENSG00000105270,-0.390953996
ENSG00000172270,ENSG00000105270,0.06122979
ENSG00000172660,ENSG00000105270,0.170637614
ENSG00000173432,ENSG00000105270,-0.345422771
ENSG00000174231,ENSG00000105270,0.03896577
ENSG00000174437,ENSG00000105270,-0.126453736
ENSG00000177469,ENSG00000105270,0.13935527
ENSG00000177666,ENSG00000105270,0.127985659
ENSG00000178209,ENSG00000105270,-0.320977213
ENSG00000178719,ENSG00000105270,0.147099506
ENSG00000179218,ENSG00000105270,-0.436638561
ENSG00000179262,ENSG00000105270,-0.034556386
ENSG00000181222,ENSG00000105270,0.203172559
ENSG00000184009,ENSG00000105270,-0.223235723
ENSG00000184897,ENSG00000105270,0.169813099
ENSG00000185650,ENSG00000105270,-0.23892681
ENSG00000185883,ENSG00000105270,0.628141354
ENSG00000186081,ENSG00000105270,-0.223902585
ENSG00000189060,ENSG00000105270,-0.044747533
ENSG00000196091,ENSG00000105270,0.193471914
ENSG00000196218,ENSG00000105270,0.614424341
ENSG00000196361,ENSG00000105270,0.840073419
ENSG00000196754,ENSG00000105270,-0.303584213
ENSG00000197102,ENSG00000105270,0.381569175
ENSG00000197249,ENSG00000105270,-0.571837764
ENSG00000197711,ENSG00000105270,-0.250263211
ENSG00000197766,ENSG00000105270,0.083447804
ENSG00000198695,ENSG00000105270,-0.234316678
ENSG00000198712,ENSG00000105270,0.372848556
ENSG00000198727,ENSG00000105270,0.353778161
ENSG00000198763,ENSG00000105270,0.541125686
ENSG00000198786,ENSG00000105270,0.019168586
ENSG00000198804,ENSG00000105270,-0.017515827
ENSG00000198840,ENSG00000105270,0.371253892
ENSG00000198886,ENSG00000105270,0.373885235
ENSG00000198888,ENSG00000105270,0.441033299
ENSG00000198899,ENSG00000105270,0.311491496
ENSG00000198938,ENSG00000105270,0.513907253
ENSG00000212907,ENSG00000105270,0.386475077
ENSG00000214753,ENSG00000105270,0.405177515
ENSG00000228253,ENSG00000105270,0.325830423
ENSG00000229314,ENSG00000105270,-0.412638122
ENSG00000106211,ENSG00000105701,0.298711052
ENSG00000108518,ENSG00000105701,0.289992597
ENSG00000109846,ENSG00000105701,0.443950822
ENSG00000110955,ENSG00000105701,0.017406218
ENSG00000111245,ENSG00000105701,0.149963259
ENSG00000111674,ENSG00000105701,0.29209147
ENSG00000111676,ENSG00000105701,0.810537448
ENSG00000122304,ENSG00000105701,0.441362988
ENSG00000129250,ENSG00000105701,0.356427716
ENSG00000129538,ENSG00000105701,0.502951573
ENSG00000130175,ENSG00000105701,0.508897683
ENSG00000130176,ENSG00000105701,0.522288484
ENSG00000130522,ENSG00000105701,0.858485428
ENSG00000130726,ENSG00000105701,0.548178146
ENSG00000133392,ENSG00000105701,0.661245909
ENSG00000135472,ENSG00000105701,0.355271151
ENSG00000135506,ENSG00000105701,0.691227873
ENSG00000135744,ENSG00000105701,0.094964304
ENSG00000138834,ENSG00000105701,0.458524642
ENSG00000139899,ENSG00000105701,0.334217417
ENSG00000141753,ENSG00000105701,0.251138593
ENSG00000143632,ENSG00000105701,0.188189953
ENSG00000149925,ENSG00000105701,0.140485907
ENSG00000159335,ENSG00000105701,0.808455553
ENSG00000161016,ENSG00000105701,0.428072795
ENSG00000163453,ENSG00000105701,0.441970487
ENSG00000166165,ENSG00000105701,0.560126997
ENSG00000166963,ENSG00000105701,0.433037221
ENSG00000167468,ENSG00000105701,0.657069709
ENSG00000167658,ENSG00000105701,0.611494489
ENSG00000167676,ENSG00000105701,0.416402409
ENSG00000169564,ENSG00000105701,0.591494989
ENSG00000169710,ENSG00000105701,0.270700451
ENSG00000171223,ENSG00000105701,0.489367026
ENSG00000171560,ENSG00000105701,-0.243939341
ENSG00000172270,ENSG00000105701,0.693511883
ENSG00000172660,ENSG00000105701,0.595827473
ENSG00000173432,ENSG00000105701,0.206263279
ENSG00000174231,ENSG00000105701,0.596480253
ENSG00000174437,ENSG00000105701,0.074857642
ENSG00000177469,ENSG00000105701,0.558851195
ENSG00000177666,ENSG00000105701,0.606615448
ENSG00000178209,ENSG00000105701,0.335242565
ENSG00000178719,ENSG00000105701,0.720261894
ENSG00000179218,ENSG00000105701,0.31106428
ENSG00000179262,ENSG00000105701,0.528614546
ENSG00000181222,ENSG00000105701,0.634563236
ENSG00000184009,ENSG00000105701,0.395798305
ENSG00000184897,ENSG00000105701,0.698264681
ENSG00000185650,ENSG00000105701,0.444956251
ENSG00000185883,ENSG00000105701,0.839058331
ENSG00000186081,ENSG00000105701,0.244349333
ENSG00000189060,ENSG00000105701,0.33213195
ENSG00000196091,ENSG00000105701,0.217528954
ENSG00000196218,ENSG00000105701,0.443288463
ENSG00000196361,ENSG00000105701,0.268418385
ENSG00000196754,ENSG00000105701,0.12730162
ENSG00000197102,ENSG00000105701,0.503975189
ENSG00000197249,ENSG00000105701,-0.096317627
ENSG00000197711,ENSG00000105701,0.071058908
ENSG00000197766,ENSG00000105701,0.504636913
ENSG00000198695,ENSG00000105701,-0.198946646
ENSG00000198712,ENSG00000105701,0.155755713
ENSG00000198727,ENSG00000105701,0.520172762
ENSG00000198763,ENSG00000105701,0.193586579
ENSG00000198786,ENSG00000105701,0.01430714
ENSG00000198804,ENSG00000105701,-0.208026814
ENSG00000198840,ENSG00000105701,0.386783107
ENSG00000198886,ENSG00000105701,0.334440791
ENSG00000198888,ENSG00000105701,0.485599658
ENSG00000198899,ENSG00000105701,0.064074468
ENSG00000198938,ENSG00000105701,0.47222765
ENSG00000212907,ENSG00000105701,0.265594489
ENSG00000214753,ENSG00000105701,0.635276512
ENSG00000228253,ENSG00000105701,0.030584824
ENSG00000229314,ENSG00000105701,-0.27449458
ENSG00000108518,ENSG00000106211,0.813827233
ENSG00000109846,ENSG00000106211,-0.048947335
ENSG00000110955,ENSG00000106211,0.112804256
ENSG00000111245,ENSG00000106211,0.505933966
ENSG00000111674,ENSG00000106211,-0.66721695
ENSG00000111676,ENSG00000106211,0.03520215
ENSG00000122304,ENSG00000106211,0.193801685
ENSG00000129250,ENSG00000106211,0.782662751
ENSG00000129538,ENSG00000106211,-0.01747915
ENSG00000130175,ENSG00000106211,0.664085994
ENSG00000130176,ENSG00000106211,0.322469138
ENSG00000130522,ENSG00000106211,0.464601413
ENSG00000130726,ENSG00000106211,0.666035951
ENSG00000133392,ENSG00000106211,0.386520869
ENSG00000135472,ENSG00000106211,-0.640889302
ENSG00000135506,ENSG00000106211,0.578090068
ENSG00000135744,ENSG00000106211,-0.505341549
ENSG00000138834,ENSG00000106211,-0.458439072
ENSG00000139899,ENSG00000106211,-0.638048805
ENSG00000141753,ENSG00000106211,0.528733819
ENSG00000143632,ENSG00000106211,0.372106244
ENSG00000149925,ENSG00000106211,0.590996682
ENSG00000159335,ENSG00000106211,0.050324378
ENSG00000161016,ENSG00000106211,0.829309186
ENSG00000163453,ENSG00000106211,0.262538485
ENSG00000166165,ENSG00000106211,-0.331458744
ENSG00000166963,ENSG00000106211,-0.51631715
ENSG00000167468,ENSG00000106211,0.664080229
ENSG00000167658,ENSG00000106211,0.84364993
ENSG00000167676,ENSG00000106211,0.583476226
ENSG00000169564,ENSG00000106211,0.823254332
ENSG00000169710,ENSG00000106211,0.143050922
ENSG00000171223,ENSG00000106211,0.845146
ENSG00000171560,ENSG00000106211,0.003856373
ENSG00000172270,ENSG00000106211,0.700469144
ENSG00000172660,ENSG00000106211,0.352566034
ENSG00000173432,ENSG00000106211,0.549904225
ENSG00000174231,ENSG00000106211,0.549289349
ENSG00000174437,ENSG00000106211,0.381018094
ENSG00000177469,ENSG00000106211,0.425374869
ENSG00000177666,ENSG00000106211,0.543105273
ENSG00000178209,ENSG00000106211,0.716510744
ENSG00000178719,ENSG00000106211,0.403574527
ENSG00000179218,ENSG00000106211,0.663935225
ENSG00000179262,ENSG00000106211,0.735275006
ENSG00000181222,ENSG00000106211,0.285403036
ENSG00000184009,ENSG00000106211,0.637096737
ENSG00000184897,ENSG00000106211,0.498326301
ENSG00000185650,ENSG00000106211,0.856856795
ENSG00000185883,ENSG00000106211,0.125442618
ENSG00000186081,ENSG00000106211,0.421622544
ENSG00000189060,ENSG00000106211,0.159069074
ENSG00000196091,ENSG00000106211,0.179380801
ENSG00000196218,ENSG00000106211,-0.152988466
ENSG00000196361,ENSG00000106211,-0.726684828
ENSG00000196754,ENSG00000106211,0.344902383
ENSG00000197102,ENSG00000106211,0.148259625
ENSG00000197249,ENSG00000106211,0.468020961
ENSG00000197711,ENSG00000106211,0.301230228
ENSG00000197766,ENSG00000106211,0.620119607
ENSG00000198695,ENSG00000106211,0.141189837
ENSG00000198712,ENSG00000106211,-0.146884048
ENSG00000198727,ENSG00000106211,0.228251378
ENSG00000198763,ENSG00000106211,-0.315007531
ENSG00000198786,ENSG00000106211,-0.017672763
ENSG00000198804,ENSG00000106211,-0.118337476
ENSG00000198840,ENSG00000106211,0.138454241
ENSG00000198886,ENSG00000106211,-0.016587314
ENSG00000198888,ENSG00000106211,0.060536925
ENSG00000198899,ENSG00000106211,-0.229096704
ENSG00000198938,ENSG00000106211,-0.039037527
ENSG00000212907,ENSG00000106211,-0.107631968
ENSG00000214753,ENSG00000106211,0.157147942
ENSG00000228253,ENSG00000106211,-0.23197882
ENSG00000229314,ENSG00000106211,0.036359764
ENSG00000109846,ENSG00000108518,-0.289835214
ENSG00000110955,ENSG00000108518,0.078829129
ENSG00000111245,ENSG00000108518,0.200571904
ENSG00000111674,ENSG00000108518,-0.581927841
ENSG00000111676,ENSG00000108518,0.085088767
ENSG00000122304,ENSG00000108518,0.168973935
ENSG00000129250,ENSG00000108518,0.661210202
ENSG00000129538,ENSG00000108518,-0.152385165
ENSG00000130175,ENSG00000108518,0.90281518
ENSG00000130176,ENSG00000108518,0.162446298
ENSG00000130522,ENSG00000108518,0.455713951
ENSG00000130726,ENSG00000108518,0.783368131
ENSG00000133392,ENSG00000108518,0.216481365
ENSG00000135472,ENSG00000108518,-0.642549531
ENSG00000135506,ENSG00000108518,0.695476736
ENSG00000135744,ENSG00000108518,-0.532430018
